,Airline,Source,Destination,Route,Additional_Info,Duration,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Price
2824,4,4,3,48,1,90,0,18,3,19,35,21,5,2071
2825,4,2,1,106,1,195,0,21,6,11,0,14,15,4256
2826,8,0,5,18,4,155,0,9,3,16,0,18,35,7923
2827,0,3,0,64,4,150,0,15,3,22,50,1,20,3782
2828,4,3,0,73,1,800,1,15,5,20,25,9,45,12384
2829,5,2,1,104,1,935,1,21,3,10,0,1,35,8565
2830,3,2,1,104,4,300,1,21,3,16,0,21,0,6232
2831,3,0,5,18,4,170,0,9,3,5,30,8,20,4777
2832,1,3,0,64,4,155,0,1,6,20,45,23,20,4145
2833,0,3,0,73,4,720,1,15,5,22,40,10,40,5192
2834,1,2,1,106,4,170,0,1,4,5,10,8,0,4729
2835,3,2,1,104,4,860,1,3,6,6,40,21,0,6093
2836,1,3,0,66,4,545,1,1,5,9,25,18,30,8891
2837,4,2,1,104,4,745,1,27,3,16,0,4,25,12242
2838,4,3,0,73,4,1500,1,1,5,17,0,18,0,11467
2839,4,3,0,66,4,730,1,21,5,21,10,9,20,14781
2840,5,2,1,104,4,720,1,18,5,7,0,19,0,10197
2841,4,0,5,5,4,725,1,6,3,21,25,9,30,17261
2842,1,2,1,121,4,765,1,1,5,20,40,9,25,7480
2843,3,3,0,64,4,155,0,21,5,15,30,18,5,4804
2844,7,3,0,64,3,145,0,21,4,9,0,11,25,4439
2846,7,2,1,121,4,310,1,21,3,6,10,11,20,6065
2847,4,3,0,66,1,585,1,24,5,18,55,4,40,8586
2848,3,2,1,106,4,185,0,18,3,14,30,17,35,5406
2849,4,2,1,101,1,600,2,6,6,18,25,4,25,12142
2850,4,2,1,104,4,620,1,6,6,2,15,12,35,14714
2851,4,2,1,104,1,1570,1,15,6,2,15,4,25,10262
2852,1,0,5,28,4,725,1,6,3,11,50,23,55,15434
2853,1,3,0,61,4,1390,2,18,5,12,0,11,10,10676
2854,3,3,0,64,4,155,0,21,4,20,20,22,55,4804
2855,4,2,1,116,4,1025,2,9,6,19,30,12,35,13014
2856,3,0,2,18,4,170,0,3,5,10,10,13,0,3943
2857,1,4,3,43,4,990,2,6,3,5,30,22,0,9678
2858,4,3,0,66,4,685,1,15,5,8,25,19,50,14781
2859,5,2,1,104,4,600,1,15,5,9,0,19,0,10197
2860,1,2,1,102,4,800,2,9,5,5,55,19,15,10861
2861,4,3,0,66,1,450,1,1,5,21,10,4,40,10844
2862,1,2,1,121,4,965,1,21,5,17,20,9,25,7480
2863,3,2,1,104,4,500,1,24,6,17,10,1,30,5684
2864,4,2,1,104,4,1620,1,6,6,16,0,19,0,14714
2865,4,3,0,73,1,505,1,1,4,9,35,18,0,9314
2866,1,3,0,64,4,155,0,15,3,20,45,23,20,4435
2867,5,2,1,104,4,690,1,27,6,7,30,19,0,11789
2868,7,0,2,18,3,175,0,3,4,21,10,0,5,3919
2869,4,0,2,18,1,175,0,6,4,15,15,18,10,5198
2871,8,3,0,73,4,1550,1,9,5,17,0,18,50,8820
2872,3,4,3,48,4,90,0,6,5,12,0,13,30,2754
2873,8,3,0,73,4,1625,1,9,6,20,20,23,25,8085
2874,4,3,0,73,1,1480,1,9,6,20,25,21,5,10539
2875,4,3,0,73,4,750,1,9,6,9,35,22,5,14676
2876,4,2,1,104,1,1570,1,27,3,2,15,4,25,6017
2877,4,0,2,18,1,185,0,1,4,18,55,22,0,4544
2878,6,4,3,55,4,195,1,6,3,13,5,16,20,4140
2879,4,0,2,18,4,175,0,3,5,11,10,14,5,7229
2880,1,2,1,108,4,1275,2,9,3,22,0,19,15,16373
2881,1,3,0,85,4,1045,2,1,5,5,50,23,15,10991
2882,4,3,0,66,1,1315,1,18,5,14,5,12,0,9663
2883,1,0,5,17,5,1520,1,1,3,22,0,23,20,14305
2884,0,2,1,103,4,865,1,15,5,16,45,7,10,6752
2885,4,3,0,66,1,1010,1,12,6,16,30,9,20,8529
2886,3,2,1,106,4,195,0,27,3,5,35,8,50,4729
2887,5,2,1,104,4,735,1,18,5,8,45,21,0,7670
2888,4,4,3,48,1,90,0,3,5,10,20,11,50,4995
2889,4,0,2,18,4,180,0,1,5,8,20,11,20,7229
2890,3,0,2,18,4,175,0,27,4,7,10,10,5,4823
2891,0,3,0,64,4,150,0,27,3,19,35,22,5,3782
2892,4,2,1,104,1,1485,1,21,5,18,15,19,0,12898
2893,7,3,0,64,3,140,0,24,5,22,20,0,40,3841
2894,5,2,1,104,4,505,1,18,5,10,35,19,0,9627
2895,4,3,0,66,4,890,1,9,6,21,10,12,0,14571
2896,3,3,0,64,4,155,0,24,3,15,20,17,55,6985
2897,4,4,3,48,4,85,0,21,6,7,5,8,30,8040
2898,3,3,0,64,4,155,0,21,6,22,15,0,50,4804
2899,5,2,1,104,4,845,1,27,6,4,55,19,0,10678
2900,4,3,0,66,4,1515,1,24,3,16,55,18,10,14231
2901,4,3,0,66,1,1220,1,12,6,20,0,16,20,8529
2902,1,2,1,108,4,500,2,24,6,10,55,19,15,11753
2904,4,3,0,66,4,585,1,6,6,18,55,4,40,13374
2905,1,4,3,48,4,80,0,1,5,21,5,22,25,3625
2906,4,2,1,104,4,1620,1,21,5,16,0,19,0,16079
2907,4,2,1,104,1,940,1,27,6,20,55,12,35,10262
2908,4,3,0,66,1,330,1,15,5,6,30,12,0,9663
2909,5,2,1,104,4,450,1,18,5,18,0,1,30,9595
2910,3,3,0,64,4,155,0,24,6,17,15,19,50,4804
2911,1,3,0,72,4,1165,2,9,6,10,0,5,25,12744
2912,1,0,2,18,4,170,0,1,6,13,20,16,10,6961
2913,4,3,0,66,1,875,1,6,5,14,5,4,40,9663
2914,5,2,1,104,4,520,1,21,5,10,35,19,15,7575
2915,1,0,5,10,4,925,2,3,3,19,10,10,35,13355
2916,1,3,0,67,4,1700,2,24,5,9,25,13,45,12592
2917,1,4,3,48,4,90,0,1,6,13,55,15,25,3625
2918,4,2,1,104,1,805,1,24,6,15,0,4,25,10262
2919,1,2,1,97,4,1410,2,21,5,19,45,19,15,9443
2920,1,2,1,104,4,635,1,9,3,8,40,19,15,18959
2921,3,4,3,48,4,85,0,3,3,6,20,7,45,4784
2922,1,3,0,73,4,1110,1,1,4,17,30,12,0,7893
2923,1,2,1,105,4,1490,2,27,6,6,50,7,40,14431
2924,6,0,5,5,5,340,1,1,3,5,45,11,25,79512
2925,4,4,3,48,1,90,0,24,5,19,35,21,5,3210
2926,5,2,1,104,4,900,1,9,3,6,0,21,0,13677
2927,1,2,1,121,4,1640,1,27,5,6,5,9,25,7480
2928,1,2,1,104,4,760,1,24,6,19,0,7,40,8372
2929,4,2,1,113,4,1380,2,27,3,5,25,4,25,11664
2930,1,0,2,18,4,165,0,18,6,10,0,12,45,6961
2931,1,0,2,18,4,165,0,24,4,17,0,19,45,6121
2932,1,0,2,18,4,165,0,12,4,6,10,8,55,5911
2933,2,0,2,18,4,170,0,6,5,11,40,14,30,3398
2934,5,2,1,104,4,390,1,9,6,19,0,1,30,7530
2935,2,0,2,18,4,165,0,24,5,20,55,23,40,3419
2936,8,0,5,18,4,175,0,24,3,21,10,0,5,6558
2937,1,3,0,73,4,1435,1,9,6,20,30,20,25,10203
2938,4,0,5,5,1,1525,1,12,3,18,55,20,20,11087
2939,7,0,5,18,4,170,0,24,3,20,30,23,20,5575
2940,0,2,1,103,4,870,1,24,4,7,55,22,25,6152
2941,4,3,0,77,1,435,1,9,5,10,20,17,35,5608
2942,4,0,5,5,4,1365,1,6,3,11,40,10,25,17261
2944,2,0,2,18,4,165,0,6,5,20,55,23,40,3419
2945,3,2,1,104,4,285,1,21,3,10,45,15,30,6218
2946,4,2,1,104,4,620,1,3,6,2,15,12,35,14714
2947,5,2,1,104,4,465,1,3,6,11,30,19,15,14848
2948,4,3,0,77,4,435,1,12,5,10,20,17,35,9358
2949,1,3,0,66,4,1350,1,6,5,9,25,7,55,8366
2950,5,2,1,104,1,465,1,6,3,11,30,19,15,15342
2951,4,4,3,48,4,80,0,21,3,3,5,4,25,5678
2952,3,3,0,64,4,155,0,6,5,22,15,0,50,4804
2953,4,3,0,66,4,475,1,24,5,8,25,16,20,14571
2954,4,3,0,66,4,740,1,1,4,8,25,20,45,12681
2955,4,0,5,5,4,780,1,6,3,21,25,10,25,17261
2956,8,3,0,73,4,1065,1,9,6,17,0,10,45,9922
2957,4,3,0,66,1,1025,1,18,5,18,55,12,0,10844
2958,7,0,2,18,4,160,0,21,4,5,55,8,35,4423
2959,3,0,2,18,4,165,0,24,5,1,30,4,15,3419
2960,4,2,1,104,4,335,1,24,6,22,50,4,25,14714
2961,4,0,5,5,1,340,1,9,3,5,45,11,25,11087
2962,3,2,1,104,4,570,1,27,6,16,0,1,30,6316
2963,7,1,4,127,3,135,0,27,5,9,45,12,0,3543
2964,4,3,0,66,4,1025,1,6,6,18,55,12,0,14571
2965,4,3,0,73,4,505,1,9,6,9,35,18,0,14676
2966,4,0,5,5,4,995,1,6,3,16,55,9,30,17261
2967,4,3,0,66,4,910,1,15,5,8,25,23,35,13941
2968,1,2,1,103,4,1565,1,3,3,6,10,8,15,13348
2969,4,0,2,18,4,175,0,18,6,11,10,14,5,8016
2970,4,2,1,104,1,330,1,27,5,7,5,12,35,12898
2971,4,0,2,18,4,185,0,9,4,18,55,22,0,7229
2972,7,4,3,48,4,90,0,27,6,5,45,7,15,2017
2973,4,0,5,5,4,670,1,6,3,8,0,19,10,16736
2974,7,3,0,64,4,150,0,18,6,17,10,19,40,3873
2975,3,2,1,111,4,490,1,9,5,14,20,22,30,6704
2976,4,3,0,66,1,1495,1,6,6,18,55,19,50,10844
2977,8,0,5,18,4,160,0,9,3,19,40,22,20,7450
2978,4,0,5,5,4,730,1,6,3,16,55,5,5,16736
2979,4,2,1,104,1,1295,1,15,6,15,0,12,35,10262
2980,1,3,0,85,4,2065,2,1,5,5,50,16,15,10991
2981,7,0,2,18,4,175,0,6,6,21,10,0,5,3311
2982,3,2,1,104,4,895,1,24,5,10,35,1,30,7081
2983,3,0,2,18,4,180,0,27,4,21,15,0,15,3943
2984,1,2,1,104,4,375,1,21,5,13,0,19,15,8372
2985,1,2,1,97,4,1410,2,9,3,19,45,19,15,11701
2986,4,0,2,18,1,175,0,3,6,15,15,18,10,5769
2987,5,2,1,113,4,625,2,12,6,15,5,1,30,15965
2988,7,0,2,18,4,170,0,12,6,9,30,12,20,4423
2989,4,0,5,28,1,280,1,15,3,9,45,14,25,6136
2990,4,0,5,5,1,365,1,12,3,16,55,23,0,11087
2991,3,1,4,127,4,145,0,3,6,5,15,7,40,3540
2992,4,2,1,104,1,865,1,21,5,14,0,4,25,12898
2993,3,0,2,18,4,165,0,18,4,6,5,8,50,4591
2994,1,2,1,104,4,1660,1,24,3,4,0,7,40,8635
2995,4,2,1,104,4,600,1,27,6,9,0,19,0,14714
2996,4,3,0,73,4,1365,1,18,5,20,25,19,10,14151
2997,5,2,1,104,4,860,1,1,6,4,55,19,15,8835
2998,1,3,0,73,4,925,1,21,5,17,30,8,55,11936
2999,4,2,1,118,4,900,2,9,6,21,35,12,35,13882
3000,1,2,1,121,4,965,1,1,4,17,20,9,25,5117
3001,4,0,2,18,1,175,0,24,5,15,15,18,10,4544
3002,3,2,1,111,4,940,1,15,5,6,50,22,30,6442
3004,3,4,3,48,4,95,0,21,5,20,5,21,40,2227
3005,4,0,2,18,4,165,0,15,4,6,0,8,45,7229
3006,4,2,1,104,1,360,1,1,6,13,0,19,0,10262
3007,4,0,5,5,4,800,1,12,3,8,0,21,20,13817
3008,7,2,1,103,4,295,1,21,5,17,55,22,50,5975
3009,3,3,0,64,4,160,0,21,3,21,25,0,5,4148
3010,5,2,1,104,4,570,1,6,6,11,30,21,0,13587
3011,4,4,3,48,1,80,0,21,3,3,5,4,25,2759
3012,4,0,2,18,4,180,0,15,5,19,50,22,50,7229
3013,1,2,1,110,4,1475,2,9,5,7,5,7,40,13547
3014,7,3,0,64,4,155,0,21,6,6,55,9,30,3873
3015,4,3,0,66,4,730,1,21,5,16,30,4,40,14388
3016,4,3,0,66,4,910,1,24,5,18,55,10,5,13731
3017,7,3,0,64,3,160,0,27,3,6,55,9,35,3815
3018,4,4,3,48,4,90,0,15,3,15,50,17,20,5678
3019,4,3,0,66,1,1495,1,9,5,8,25,9,20,9663
3020,2,3,0,59,4,455,1,21,5,16,40,0,15,8855
3021,4,2,1,116,4,1125,2,9,5,9,40,4,25,15129
3022,4,0,5,5,4,365,1,18,3,16,55,23,0,13555
3023,4,3,0,66,1,665,1,21,5,21,10,8,15,10844
3024,4,0,5,5,1,580,1,21,3,11,40,21,20,7832
3025,4,2,1,97,1,810,2,27,6,23,5,12,35,11150
3026,8,3,0,73,4,865,1,9,5,20,20,10,45,8452
3027,5,2,1,111,4,385,1,9,6,9,45,16,10,9646
3028,3,0,2,18,4,170,0,24,6,10,10,13,0,3943
3029,2,2,1,104,4,355,1,12,6,7,0,12,55,5281
3030,1,2,1,110,4,865,2,1,6,17,15,7,40,14667
3031,4,3,0,66,4,800,1,24,5,20,0,9,20,14571
3032,4,0,5,2,5,390,1,1,3,5,50,12,20,28097
3033,4,0,5,5,4,1355,1,6,3,20,35,19,10,17471
3034,4,2,1,104,1,660,1,12,6,8,0,19,0,10577
3035,5,2,1,104,4,465,1,24,6,11,30,19,15,14848
3036,3,0,2,18,4,170,0,15,4,23,30,2,20,4591
3037,3,1,4,127,4,140,0,18,5,19,35,21,55,3597
3038,3,2,1,111,4,380,1,27,5,16,10,22,30,6938
3039,0,3,0,64,4,150,0,24,6,19,55,22,25,3807
3040,4,2,1,104,1,600,1,12,6,9,0,19,0,10262
3041,1,3,0,88,4,725,2,9,5,8,20,20,25,11432
3042,4,0,5,18,4,160,0,21,3,19,55,22,35,7229
3043,5,2,1,104,4,465,1,21,5,11,30,19,15,14848
3044,4,3,0,66,1,1025,1,15,5,6,30,23,35,8586
3045,5,2,1,104,4,520,1,9,4,10,35,19,15,6106
3046,7,3,0,64,4,140,0,3,5,22,20,0,40,3873
3047,4,2,1,117,1,440,2,15,6,11,40,19,0,15812
3048,4,3,0,73,4,1080,1,24,5,20,25,14,25,12121
3049,4,3,0,66,1,800,1,12,5,6,30,19,50,8586
3050,5,2,1,104,4,705,1,12,6,7,30,19,15,7354
3051,3,3,0,64,4,160,0,6,3,21,25,0,5,4778
3052,3,2,1,104,4,750,1,9,6,8,30,21,0,6838
3053,5,2,1,111,4,755,1,6,3,9,45,22,20,10276
3054,4,0,2,18,4,180,0,18,6,8,20,11,20,8016
3055,1,0,5,24,4,615,1,21,3,8,15,18,30,4943
3056,3,0,2,18,4,170,0,24,6,8,30,11,20,4823
3057,4,3,0,66,4,475,1,1,4,8,25,16,20,12996
3058,1,2,1,104,4,615,1,27,5,9,0,19,15,9929
3059,5,2,1,104,4,930,1,3,6,10,0,1,30,9508
3060,1,2,1,106,4,185,0,21,3,18,5,21,10,5674
3061,3,1,4,127,4,145,0,18,6,11,35,14,0,3858
3062,3,3,0,64,4,155,0,24,5,22,15,0,50,4804
3063,5,2,1,104,4,690,1,27,5,14,0,1,30,13377
3064,4,2,1,104,1,805,1,27,5,15,0,4,25,12898
3065,0,3,0,64,4,155,0,1,6,10,20,12,55,4409
3066,0,2,1,103,4,870,1,1,6,7,55,22,25,8759
3067,1,0,5,0,4,1405,1,3,3,0,30,23,55,10394
3068,3,1,4,127,4,145,0,18,3,11,35,14,0,3858
3069,0,2,1,103,4,330,1,15,6,7,55,13,25,6253
3070,4,2,1,97,4,1045,2,27,5,19,10,12,35,15129
3071,2,3,0,80,4,470,1,24,3,6,35,14,25,4773
3072,4,3,0,66,1,1610,1,21,5,6,30,9,20,9663
3073,4,3,0,73,4,1005,1,12,6,17,0,9,45,12692
3074,3,0,2,18,4,165,0,6,6,1,30,4,15,3943
3075,4,3,0,73,1,1685,1,12,5,17,0,21,5,10703
3076,3,2,1,104,4,860,1,27,3,6,40,21,0,8784
3077,5,2,1,104,4,585,1,9,6,9,15,19,0,11622
3078,3,1,4,127,4,140,0,24,5,22,5,0,25,5277
3079,0,2,1,103,4,865,1,21,5,16,45,7,10,8327
3080,3,2,1,106,4,195,0,9,3,5,35,8,50,6885
3081,4,0,2,18,4,180,0,12,6,17,45,20,45,8016
3082,3,2,1,123,4,305,1,1,6,23,30,4,35,10112
3083,3,2,1,104,4,485,1,6,3,17,30,1,35,14871
3084,4,2,1,104,1,600,1,9,6,9,0,19,0,10262
3085,4,4,3,48,1,90,0,24,3,19,35,21,5,2470
3086,1,2,1,112,4,1210,2,9,3,13,15,9,25,11622
3087,8,3,0,73,4,865,1,6,5,20,20,10,45,8662
3088,1,2,1,110,4,1560,2,24,6,17,15,19,15,11972
3089,4,2,1,118,1,1140,2,6,6,9,25,4,25,11992
3090,4,2,1,104,1,1105,1,18,5,10,0,4,25,12373
3091,5,2,1,104,4,930,1,1,6,10,0,1,30,7198
3092,4,2,1,104,4,330,1,15,6,7,5,12,35,14714
3093,3,2,1,104,4,570,1,9,6,16,0,1,30,6316
3094,1,2,1,103,4,875,1,27,3,17,40,8,15,5998
3095,4,3,0,66,4,1285,1,12,6,18,55,16,20,13044
3096,5,2,1,111,4,565,1,12,6,13,5,22,30,9646
3097,0,2,1,103,4,865,1,27,6,16,45,7,10,6451
3098,2,2,1,104,4,355,1,24,6,7,0,12,55,5281
3099,4,4,3,48,1,90,0,1,5,19,35,21,5,2228
3100,3,0,2,18,4,165,0,1,6,6,5,8,50,3943
3101,1,2,1,108,4,1245,2,15,6,10,55,7,40,11753
3103,4,2,1,120,1,1735,2,21,3,13,55,18,50,8728
3104,7,2,1,123,4,270,1,9,5,8,45,13,15,4812
3105,4,3,0,73,4,1745,1,1,5,17,0,22,5,14151
3106,8,3,0,73,4,765,1,1,5,20,20,9,5,8452
3107,3,3,0,80,4,305,1,24,3,15,10,20,15,6762
3108,4,0,5,5,4,1100,1,12,3,18,55,13,15,13817
3109,4,2,1,104,1,1355,1,21,5,14,0,12,35,12898
3110,3,3,0,80,4,265,1,6,4,19,20,23,45,3480
3111,4,0,5,5,0,580,1,1,3,11,40,21,20,27992
3112,4,2,1,101,1,600,2,21,3,18,25,4,25,7791
3113,1,2,1,103,4,1010,1,21,3,6,10,23,0,5704
3114,3,3,0,90,4,340,1,21,5,16,35,22,15,5268
3115,2,0,2,18,4,170,0,6,6,11,40,14,30,3898
3116,7,3,0,64,4,150,0,15,3,9,0,11,30,3847
3117,5,2,1,104,4,690,1,12,6,7,30,19,0,10877
3118,5,2,1,104,4,630,1,9,4,8,45,19,15,8371
3119,5,2,1,111,4,920,1,6,6,7,10,22,30,7038
3120,4,3,0,66,4,590,1,9,6,6,30,16,20,14571
3121,4,3,0,66,1,800,1,9,6,20,0,9,20,11841
3122,4,2,1,97,4,1390,2,18,5,13,25,12,35,15129
3123,7,3,0,64,3,140,0,15,6,22,20,0,40,3841
3124,4,2,1,104,1,1505,1,24,6,11,30,12,35,10262
3125,1,3,0,64,4,155,0,6,4,20,45,23,20,4460
3126,3,0,5,18,4,175,0,3,3,18,25,21,20,7648
3127,8,3,0,73,4,790,1,6,6,7,10,20,20,8610
3128,3,1,4,127,4,140,0,18,6,13,15,15,35,3597
3129,3,2,1,111,4,515,1,24,6,7,35,16,10,6442
3130,3,2,1,104,4,860,1,9,3,6,40,21,0,12351
3131,5,2,1,104,4,480,1,21,5,17,30,1,30,14067
3132,3,0,2,18,4,170,0,15,5,20,0,22,50,4823
3133,8,3,0,73,4,1750,1,24,3,17,0,22,10,12102
3134,4,4,3,48,4,85,0,24,5,7,5,8,30,8040
3136,3,2,1,121,4,325,1,9,5,2,0,7,25,6582
3137,8,0,2,18,4,170,0,12,6,11,30,14,20,4668
3138,3,0,2,18,4,170,0,1,4,20,0,22,50,4823
3139,7,3,0,64,4,140,0,1,5,22,20,0,40,3873
3140,5,2,1,104,4,535,1,18,5,10,20,19,15,8476
3141,3,2,1,121,4,315,1,27,5,7,15,12,30,5636
3142,4,3,0,66,1,685,1,12,5,8,25,19,50,8586
3143,3,0,2,18,4,175,0,6,6,18,25,21,20,4823
3144,1,2,1,106,4,170,0,6,3,5,10,8,0,6881
3145,4,3,0,66,1,510,1,9,5,14,5,22,35,10844
3146,3,3,0,60,4,220,1,24,4,19,35,23,15,4226
3147,4,2,1,104,1,1425,1,9,5,19,15,19,0,12373
3148,1,3,0,87,4,810,2,6,6,8,20,21,50,10697
3149,4,4,3,48,1,90,0,3,6,10,20,11,50,4995
3150,1,2,1,97,4,1595,2,24,6,16,40,19,15,9443
3152,4,2,1,101,4,2040,2,21,3,18,25,4,25,12347
3153,5,2,1,104,4,480,1,9,6,13,0,21,0,7408
3154,4,3,0,66,1,865,1,1,4,18,55,9,20,7064
3155,4,2,1,104,1,925,1,6,3,13,0,4,25,13843
3156,3,3,0,64,4,155,0,12,4,15,30,18,5,4174
3157,5,2,1,109,4,565,3,15,5,11,35,21,0,16294
3158,7,3,0,64,3,155,0,18,5,6,55,9,30,3841
3159,3,0,2,18,4,170,0,15,6,4,0,6,50,4423
3160,1,2,1,106,4,170,0,12,6,5,10,8,0,5201
3161,1,0,5,6,4,1705,2,3,3,6,45,11,10,12599
3162,3,4,3,48,4,90,0,21,5,6,25,7,55,4049
3163,1,3,0,71,4,1505,2,24,5,9,25,10,30,12797
3164,4,3,0,73,4,870,1,24,5,20,25,10,55,13067
3165,8,3,0,73,4,1350,1,24,5,20,20,18,50,9345
3166,3,2,1,111,4,425,1,21,5,5,5,12,10,6818
3167,4,4,3,48,4,90,0,3,5,10,20,11,50,8040
3168,4,2,1,99,4,1095,2,12,6,18,20,12,35,14300
3169,5,2,1,104,4,435,1,15,5,18,15,1,30,13727
3170,4,0,5,5,1,1050,1,21,3,16,55,10,25,7832
3171,5,2,1,104,4,535,1,9,3,4,0,12,55,16259
3172,3,0,2,18,4,170,0,27,6,8,30,11,20,4823
3173,4,0,5,5,4,1235,1,6,3,11,40,8,15,16736
3174,1,3,0,65,4,1200,2,6,6,9,25,5,25,13217
3175,5,2,1,104,4,490,1,27,3,12,50,21,0,6637
3176,4,3,0,66,1,1025,1,9,6,18,55,12,0,10844
3177,5,2,1,104,1,555,1,21,3,10,0,19,15,8401
3178,7,3,0,64,4,145,0,12,4,9,0,11,25,3873
3179,4,2,1,99,1,505,2,24,6,20,0,4,25,12410
3180,4,2,1,97,4,810,2,18,5,23,5,12,35,15129
3181,3,0,2,18,4,170,0,1,5,13,0,15,50,4423
3182,4,2,1,104,4,360,1,27,5,13,0,19,0,16079
3183,1,3,0,95,4,1105,2,6,6,14,30,8,55,15894
3184,5,2,1,104,4,845,1,15,5,4,55,19,0,9103
3185,1,2,1,103,4,1350,1,12,6,9,45,8,15,8991
3186,1,3,0,69,4,1530,2,1,4,16,50,18,20,7893
3187,3,4,3,48,4,90,0,3,3,2,30,4,0,4575
3188,7,3,0,64,4,145,0,3,5,9,0,11,25,3873
3189,4,0,5,5,1,935,1,21,3,5,45,21,20,7832
3190,3,1,4,127,4,140,0,1,5,14,45,17,5,3597
3191,4,3,0,66,4,1575,1,24,3,21,10,23,25,13759
3192,4,0,2,18,4,185,0,27,5,18,55,22,0,7229
3193,7,3,0,64,4,155,0,15,4,6,55,9,30,3873
3194,5,2,1,104,4,780,1,15,5,6,0,19,0,9794
3195,1,2,1,103,4,1125,1,27,3,13,30,8,15,6681
3196,3,0,2,18,4,180,0,21,4,21,15,0,15,4423
3197,4,3,0,66,1,685,1,15,5,8,25,19,50,10844
3198,3,2,1,104,4,705,1,1,6,9,15,21,0,7258
3199,4,4,3,48,1,90,0,12,6,10,20,11,50,4995
3200,4,2,1,104,4,1325,1,9,6,20,55,19,0,14924
3201,8,0,5,0,4,1665,1,15,3,6,40,10,25,6590
3202,4,2,1,104,1,940,1,3,6,20,55,12,35,10262
3203,7,3,0,64,4,150,0,9,3,9,0,11,30,5515
3204,4,2,1,97,1,1475,2,27,3,19,10,19,45,6643
3205,3,4,3,48,4,90,0,24,6,19,5,20,35,2754
3206,3,2,1,103,4,310,1,9,6,17,5,22,15,6493
3207,3,3,0,91,4,325,1,24,5,18,5,23,30,6218
3208,1,2,1,102,4,800,2,6,6,5,55,19,15,10861
3209,3,2,1,111,4,515,1,6,3,7,35,16,10,7094
3210,7,4,3,48,4,85,0,24,3,22,45,0,10,2227
3211,4,0,2,18,1,180,0,21,4,19,50,22,50,4544
3212,1,0,5,12,4,630,2,21,3,5,50,16,20,7664
3213,4,0,2,18,4,180,0,27,6,17,45,20,45,8016
3214,0,3,0,64,4,150,0,27,5,22,50,1,20,3807
3215,1,2,1,118,4,725,2,3,6,7,10,19,15,12698
3216,4,3,0,66,1,1330,1,24,5,6,30,4,40,8586
3217,4,3,0,66,1,1330,1,1,4,6,30,4,40,7064
3218,3,2,1,106,4,195,0,9,6,5,35,8,50,5601
3219,7,2,1,121,4,380,1,21,5,15,45,22,5,7317
3220,1,3,0,75,4,1470,3,6,5,10,0,10,30,12797
3221,3,3,0,90,4,255,1,6,4,6,15,10,30,4226
3222,4,3,0,73,4,395,1,12,5,17,0,23,35,14151
3223,3,2,1,104,4,890,1,27,3,10,45,1,35,6628
3224,3,0,5,18,4,170,0,9,3,4,0,6,50,8033
3225,5,2,1,104,4,505,1,1,6,10,35,19,0,11200
3226,3,3,0,64,4,155,0,24,6,15,30,18,5,4804
3227,0,3,0,73,4,720,1,12,6,22,40,10,40,5192
3228,4,2,1,116,4,1125,2,12,6,9,40,4,25,13014
3229,4,3,0,66,1,1525,1,21,5,21,10,22,35,10844
3230,5,2,1,104,4,510,1,6,3,7,0,15,30,15603
3231,2,0,2,18,4,175,0,3,4,7,45,10,40,4239
3232,4,3,0,66,4,1200,1,12,6,14,5,10,5,13044
3233,4,2,1,104,1,1485,1,27,5,18,15,19,0,12898
3234,7,3,0,93,4,520,1,1,4,8,35,17,15,6013
3235,4,3,0,66,4,365,1,6,5,16,30,22,35,14781
3236,4,2,1,104,4,655,1,21,3,17,30,4,25,12557
3237,5,2,1,104,4,845,1,6,3,4,45,18,50,13875
3238,4,2,1,113,1,1130,2,15,6,9,35,4,25,11507
3239,1,3,0,64,4,150,0,18,6,14,15,16,45,5510
3240,2,3,0,59,4,460,1,24,3,16,25,0,5,10198
3241,4,3,0,77,4,435,1,12,6,10,20,17,35,8355
3242,4,0,2,18,4,185,0,1,6,18,55,22,0,8016
3243,3,2,1,104,4,625,1,27,5,10,35,21,0,6314
3244,1,2,1,106,4,170,0,9,3,5,10,8,0,5831
3245,4,2,1,104,1,550,1,24,6,19,15,4,25,10262
3246,5,2,1,104,1,700,1,6,3,13,55,1,35,15136
3247,4,0,5,5,1,830,1,21,3,20,35,10,25,7832
3248,7,1,4,127,4,135,0,24,3,8,20,10,35,3859
3249,3,3,0,64,4,150,0,6,4,15,15,17,45,4174
3250,4,0,5,5,4,340,1,6,3,5,45,11,25,19225
3251,3,2,1,104,4,975,1,9,3,4,45,21,0,10518
3252,3,0,2,18,4,175,0,6,4,7,10,10,5,4823
3253,1,0,5,18,4,165,0,24,3,10,0,12,45,7276
3254,5,2,1,104,4,540,1,9,6,10,0,19,0,12192
3255,0,2,1,103,4,865,1,1,6,16,45,7,10,11410
3257,4,0,5,5,4,570,1,1,3,5,45,15,15,26890
3258,3,3,0,64,4,150,0,27,6,15,15,17,45,4804
3259,4,3,0,66,1,1550,1,15,5,18,55,20,45,10844
3260,1,2,1,117,4,1820,2,12,6,12,55,19,15,12436
3261,3,0,2,18,4,175,0,21,6,7,10,10,5,4823
3262,3,4,3,48,4,90,0,3,6,21,20,22,50,2227
3263,4,2,1,104,1,940,1,1,6,20,55,12,35,10262
3264,4,2,1,104,4,1225,1,3,3,8,0,4,25,17024
